./SmallTobacco/imagesi/i/n/d/ind68e00/2023100295_2023100303_0.png,0,1,./SmallTobacco/imagesi/i/n/d/ind68e00/2023100295_2023100303_0.txt
./SmallTobacco/imagesp/p/k/r/pkr06d00/50521422-1423_0.png,0,1,./SmallTobacco/imagesp/p/k/r/pkr06d00/50521422-1423_0.txt
./SmallTobacco/imagesz/z/z/o/zzo00d00/50339930-9931_0.png,0,1,./SmallTobacco/imagesz/z/z/o/zzo00d00/50339930-9931_0.txt
./SmallTobacco/imagesz/z/z/b/zzb09d00/50426112-6114_0.png,0,1,./SmallTobacco/imagesz/z/z/b/zzb09d00/50426112-6114_0.txt
./SmallTobacco/imagesp/p/k/i/pki26d00/50586528-6531_0.png,0,1,./SmallTobacco/imagesp/p/k/i/pki26d00/50586528-6531_0.txt
./SmallTobacco/imagesi/i/n/n/inn31e00/85655567_85655583_0.png,0,1,./SmallTobacco/imagesi/i/n/n/inn31e00/85655567_85655583_0.txt
./SmallTobacco/imagesz/z/z/j/zzj36d00/50549067-9068_0.png,0,1,./SmallTobacco/imagesz/z/z/j/zzj36d00/50549067-9068_0.txt
./SmallTobacco/imagesp/p/k/e/pke89c00/50258985-8987_0.png,0,1,./SmallTobacco/imagesp/p/k/e/pke89c00/50258985-8987_0.txt
./SmallTobacco/imagesz/z/z/v/zzv36d00/50636686-6687_0.png,0,1,./SmallTobacco/imagesz/z/z/v/zzv36d00/50636686-6687_0.txt
./SmallTobacco/imagesi/i/n/d/ind09d00/50429381-9382_0.png,0,1,./SmallTobacco/imagesi/i/n/d/ind09d00/50429381-9382_0.txt
./SmallTobacco/imagesz/z/z/x/zzx89c00/40002609-2610_0.png,0,1,./SmallTobacco/imagesz/z/z/x/zzx89c00/40002609-2610_0.txt
./SmallTobacco/imagesi/i/n/v/inv98d00/50410607-0615_0.png,0,1,./SmallTobacco/imagesi/i/n/v/inv98d00/50410607-0615_0.txt
./SmallTobacco/imagesi/i/n/m/inm98d00/50386532-6533_0.png,0,1,./SmallTobacco/imagesi/i/n/m/inm98d00/50386532-6533_0.txt
./SmallTobacco/imagesz/z/z/l/zzl26d00/50617225-7226_0.png,0,1,./SmallTobacco/imagesz/z/z/l/zzl26d00/50617225-7226_0.txt
./SmallTobacco/imagesp/p/k/k/pkk26d00/50602461-2462_0.png,0,1,./SmallTobacco/imagesp/p/k/k/pkk26d00/50602461-2462_0.txt
./SmallTobacco/imagesi/i/n/w/inw79c00/50239379-9380_0.png,0,1,./SmallTobacco/imagesi/i/n/w/inw79c00/50239379-9380_0.txt
./SmallTobacco/imagesp/p/k/a/pka20a00/10087799_10087801_0.png,0,1,./SmallTobacco/imagesp/p/k/a/pka20a00/10087799_10087801_0.txt
./SmallTobacco/imagesi/i/n/f/inf16d00/50553047-3048_0.png,0,1,./SmallTobacco/imagesi/i/n/f/inf16d00/50553047-3048_0.txt
./SmallTobacco/imagesi/i/n/i/ini7aa00/50023848_50023850_0.png,0,1,./SmallTobacco/imagesi/i/n/i/ini7aa00/50023848_50023850_0.txt
./SmallTobacco/imagesi/i/n/j/inj16d00/50583715-3716_0.png,0,1,./SmallTobacco/imagesi/i/n/j/inj16d00/50583715-3716_0.txt
./SmallTobacco/imagesi/i/n/n/inn06d00/50513847-3848_0.png,0,1,./SmallTobacco/imagesi/i/n/n/inn06d00/50513847-3848_0.txt
./SmallTobacco/imagesz/z/z/y/zzy06d00/50536499-6500_0.png,0,1,./SmallTobacco/imagesz/z/z/y/zzy06d00/50536499-6500_0.txt
./SmallTobacco/imagesz/z/z/a/zza00d00/50308888-8889_0.png,0,1,./SmallTobacco/imagesz/z/z/a/zza00d00/50308888-8889_0.txt
./SmallTobacco/imagesi/i/n/d/ind06d00/50493176-3177_0.png,0,1,./SmallTobacco/imagesi/i/n/d/ind06d00/50493176-3177_0.txt
./SmallTobacco/imagesb/b/m/o/bmo30a00/60016011_60016015_0.png,0,1,./SmallTobacco/imagesb/b/m/o/bmo30a00/60016011_60016015_0.txt
./SmallTobacco/imagesp/p/k/b/pkb99c00/40010133-0134_0.png,0,1,./SmallTobacco/imagesp/p/k/b/pkb99c00/40010133-0134_0.txt
./SmallTobacco/imagesp/p/k/a/pka09d00/50422920-2921_0.png,0,1,./SmallTobacco/imagesp/p/k/a/pka09d00/50422920-2921_0.txt
./SmallTobacco/imagesp/p/k/a/pka16d00/50538978-8979_0.png,0,1,./SmallTobacco/imagesp/p/k/a/pka16d00/50538978-8979_0.txt
./SmallTobacco/imagesp/p/k/w/pkw95d00/50479508-9509_0.png,0,1,./SmallTobacco/imagesp/p/k/w/pkw95d00/50479508-9509_0.txt
./SmallTobacco/imagesz/z/z/m/zzm06d00/50513051-3052_0.png,0,1,./SmallTobacco/imagesz/z/z/m/zzm06d00/50513051-3052_0.txt
./SmallTobacco/imagesi/i/n/y/iny06d00/50535699-5699.png,0,1,./SmallTobacco/imagesi/i/n/y/iny06d00/50535699-5699.txt
./SmallTobacco/imagesi/i/n/v/inv95d00/50477507-7508_0.png,0,1,./SmallTobacco/imagesi/i/n/v/inv95d00/50477507-7508_0.txt
./SmallTobacco/imagesi/i/n/b/inb09d00/50425154-5155_0.png,0,1,./SmallTobacco/imagesi/i/n/b/inb09d00/50425154-5155_0.txt
./SmallTobacco/imagesi/i/n/e/ine36d00/50106572-6573_0.png,0,1,./SmallTobacco/imagesi/i/n/e/ine36d00/50106572-6573_0.txt
./SmallTobacco/imagesz/z/z/o/zzo59c00/11300115-0116_0.png,0,1,./SmallTobacco/imagesz/z/z/o/zzo59c00/11300115-0116_0.txt
./SmallTobacco/imagesi/i/n/o/ino06d00/50515818-5819_0.png,0,1,./SmallTobacco/imagesi/i/n/o/ino06d00/50515818-5819_0.txt
./SmallTobacco/imagesz/z/z/v/zzv00d00/50357861-7862_0.png,0,1,./SmallTobacco/imagesz/z/z/v/zzv00d00/50357861-7862_0.txt
./SmallTobacco/imagesp/p/k/o/pko36d00/50579200-9201_0.png,0,1,./SmallTobacco/imagesp/p/k/o/pko36d00/50579200-9201_0.txt
./SmallTobacco/imagesp/p/k/k/pkk16d00/50591446-1447_0.png,0,1,./SmallTobacco/imagesp/p/k/k/pkk16d00/50591446-1447_0.txt
./SmallTobacco/imagesp/p/k/o/pko10a00/10036815_10036823_0.png,0,1,./SmallTobacco/imagesp/p/k/o/pko10a00/10036815_10036823_0.txt
./SmallTobacco/imagesz/z/z/v/zzv46d00/50559165-9166_0.png,0,1,./SmallTobacco/imagesz/z/z/v/zzv46d00/50559165-9166_0.txt
./SmallTobacco/imagesp/p/k/m/pkm99c00/40035380-5380.png,0,1,./SmallTobacco/imagesp/p/k/m/pkm99c00/40035380-5380.txt
./SmallTobacco/imagesz/z/z/p/zzp95d00/50467009-7010_0.png,0,1,./SmallTobacco/imagesz/z/z/p/zzp95d00/50467009-7010_0.txt
./SmallTobacco/imagesz/z/z/h/zzh89c00/50264605-4625_0.png,0,1,./SmallTobacco/imagesz/z/z/h/zzh89c00/50264605-4625_0.txt
./SmallTobacco/imagesp/p/k/c/pkc26d00/50546335-6336_0.png,0,1,./SmallTobacco/imagesp/p/k/c/pkc26d00/50546335-6336_0.txt
./SmallTobacco/imagesi/i/n/a/ina16d00/50538795-8796_0.png,0,1,./SmallTobacco/imagesi/i/n/a/ina16d00/50538795-8796_0.txt
./SmallTobacco/imagesp/p/k/w/pkw09d00/50463741-3741.png,0,1,./SmallTobacco/imagesp/p/k/w/pkw09d00/50463741-3741.txt
./SmallTobacco/imagesp/p/k/w/pkw49c00/50721981-1982_0.png,0,1,./SmallTobacco/imagesp/p/k/w/pkw49c00/50721981-1982_0.txt
./SmallTobacco/imagesp/p/k/z/pkz98d00/50421027-1027.png,0,1,./SmallTobacco/imagesp/p/k/z/pkz98d00/50421027-1027.txt
./SmallTobacco/imagesz/z/z/l/zzl89c00/50271743-1746_0.png,0,1,./SmallTobacco/imagesz/z/z/l/zzl89c00/50271743-1746_0.txt
./SmallTobacco/imagesp/p/k/g/pkg06d00/50500260-0261_0.png,0,1,./SmallTobacco/imagesp/p/k/g/pkg06d00/50500260-0261_0.txt
./SmallTobacco/imagesz/z/z/o/zzo16d00/50630631-0632_0.png,0,1,./SmallTobacco/imagesz/z/z/o/zzo16d00/50630631-0632_0.txt
./SmallTobacco/imagesi/i/n/r/inr26d00/50649595-9596_0.png,0,1,./SmallTobacco/imagesi/i/n/r/inr26d00/50649595-9596_0.txt
./SmallTobacco/imagesi/i/n/w/inw95d00/50479406-9407_0.png,0,1,./SmallTobacco/imagesi/i/n/w/inw95d00/50479406-9407_0.txt
./SmallTobacco/imagesp/p/k/o/pko16d00/50616851-6852_0.png,0,1,./SmallTobacco/imagesp/p/k/o/pko16d00/50616851-6852_0.txt
./SmallTobacco/imagesi/i/n/p/inp36d00/50590985-0986_0.png,0,1,./SmallTobacco/imagesi/i/n/p/inp36d00/50590985-0986_0.txt
./SmallTobacco/imagesp/p/k/t/pkt98d00/50405403-5404_0.png,0,1,./SmallTobacco/imagesp/p/k/t/pkt98d00/50405403-5404_0.txt
./SmallTobacco/imagesp/p/k/t/pkt99c00/40049902-9903_0.png,0,1,./SmallTobacco/imagesp/p/k/t/pkt99c00/40049902-9903_0.txt
./SmallTobacco/imagesp/p/k/a/pka06d00/50487659-7660_0.png,0,1,./SmallTobacco/imagesp/p/k/a/pka06d00/50487659-7660_0.txt
./SmallTobacco/imagesp/p/k/d/pkd07c00/50719747-9748_0.png,0,1,./SmallTobacco/imagesp/p/k/d/pkd07c00/50719747-9748_0.txt
./SmallTobacco/imagesp/p/k/b/pkb06d00/50489607-9608_0.png,0,1,./SmallTobacco/imagesp/p/k/b/pkb06d00/50489607-9608_0.txt
./SmallTobacco/imagesp/p/k/s/pks06d00/50525533-5540_0.png,0,1,./SmallTobacco/imagesp/p/k/s/pks06d00/50525533-5540_0.txt
./SmallTobacco/imagesz/z/z/s/zzs16d00/50653196-3196.png,0,1,./SmallTobacco/imagesz/z/z/s/zzs16d00/50653196-3196.txt
./SmallTobacco/imagesz/z/z/e/zze26d00/50565399-5401_0.png,0,1,./SmallTobacco/imagesz/z/z/e/zze26d00/50565399-5401_0.txt
./SmallTobacco/imagesz/z/z/c/zzc00d00/50313867-3869_0.png,0,1,./SmallTobacco/imagesz/z/z/c/zzc00d00/50313867-3869_0.txt
./SmallTobacco/imagesp/p/k/e/pke10d00/50371713-1714_0.png,0,1,./SmallTobacco/imagesp/p/k/e/pke10d00/50371713-1714_0.txt
./SmallTobacco/imagesi/i/n/k/ink09d00/50442704-2713_0.png,0,1,./SmallTobacco/imagesi/i/n/k/ink09d00/50442704-2713_0.txt
./SmallTobacco/imagesi/i/n/t/int2aa00/10150247_10150256_0.png,0,1,./SmallTobacco/imagesi/i/n/t/int2aa00/10150247_10150256_0.txt
./SmallTobacco/imagesp/p/k/y/pky36d00/50650671-0672_0.png,0,1,./SmallTobacco/imagesp/p/k/y/pky36d00/50650671-0672_0.txt
./SmallTobacco/imagesp/p/k/m/pkm26d00/50617273-7274_0.png,0,1,./SmallTobacco/imagesp/p/k/m/pkm26d00/50617273-7274_0.txt
./SmallTobacco/imagesz/z/z/p/zzp36d00/50589377-9378_0.png,0,1,./SmallTobacco/imagesz/z/z/p/zzp36d00/50589377-9378_0.txt
./SmallTobacco/imagesz/z/z/v/zzv99c00/50296092-6093_0.png,0,1,./SmallTobacco/imagesz/z/z/v/zzv99c00/50296092-6093_0.txt
./SmallTobacco/imagesi/i/n/w/inw49c00/50722487-2488_0.png,0,1,./SmallTobacco/imagesi/i/n/w/inw49c00/50722487-2488_0.txt
./SmallTobacco/imagesi/i/n/e/ine10d00/50371016-1016.png,0,1,./SmallTobacco/imagesi/i/n/e/ine10d00/50371016-1016.txt
./SmallTobacco/imagesz/z/z/m/zzm98d00/50387716-7716.png,0,1,./SmallTobacco/imagesz/z/z/m/zzm98d00/50387716-7716.txt
./SmallTobacco/imagesi/i/n/c/inc16d00/40005130-5131_0.png,0,1,./SmallTobacco/imagesi/i/n/c/inc16d00/40005130-5131_0.txt
./SmallTobacco/imagesi/i/n/f/inf12a00/2028975962_2028975964_0.png,0,1,./SmallTobacco/imagesi/i/n/f/inf12a00/2028975962_2028975964_0.txt
./SmallTobacco/imagesp/p/k/b/pkb26d00/50378394-8395_0.png,0,1,./SmallTobacco/imagesp/p/k/b/pkb26d00/50378394-8395_0.txt
./SmallTobacco/imagesi/i/n/z/inz20a00/60037207_60037209_0.png,0,1,./SmallTobacco/imagesi/i/n/z/inz20a00/60037207_60037209_0.txt
./SmallTobacco/imagesi/i/n/a/ina56d00/50267812-7820_0.png,0,1,./SmallTobacco/imagesi/i/n/a/ina56d00/50267812-7820_0.txt
